station,name,distance,address,category
36,Le Marmiton de Lutece,510,6 rue Saint-S\u00e9verin,Fondue Restaurant
36,Amorino,852,13 rue d'Arcole Paris,Ice Cream Parlor
36,Au P'tit Grec,923,68 rue Mouffetard,Fast Food Restaurant
36,Restaurant Guy Savoy,919,"11 quai de Conti, 6e",Eastern European Restaurant
36,Café de Flore,836,"172 boulevard Saint-Germain, 172",Café
36,Restaurant Vagenende,513,142 boulevard Saint Germain,Brasserie
36,Point Zéro des Routes de France,747,1 Parvis Notre-Dame,Restaurant
36,Relais de l'Entrecôte Saint Germain,878,20 Bis rue Saint Benoît,Brasserie
36,Poilâne,920,8 rue du Cherche-Midi,Bakery
36,Ralph's Restaurant,960,173 boulevard Saint Germain,Bistro
36,Le Flore en l'Ile,993,"42 quai d’Orléans, 4e",Coffee Shop
36,Marché Saint-Germain,522,"4-6 rue Lobineau, 6e",Restaurant
36,The Mazet,532,61 rue Saint-André des Arts,Sports Bar
36,Häagen-Dazs,936,1 rue d'Arcole,Bakery
36,Le Départ,567,1 place Saint-Michel,Café
36,Paradis du Fruit,575,29 quai des Grands Augustins,Juice Bar
36,Café Panis,639,"21 quai de Montebello, 5e",Bar
37,Peppe Pizzeria,841,2 place Saint-Blaise,Pizzeria
37,Arkose,822,33 rue du Progrès,Bar
37,L' Atelier,945,60 Bis rue Robespierre,Italian Restaurant
37,Okinawa,577,11 rue Emile Zola,Sushi Restaurant
37,L'Amourette,870,54 rue Robespierre,Brasserie
37,Le Papillon,739,144 rue de Bagnolet,Café
37,Una Perla,129,158 avenue Gallieni,Italian Restaurant
37,Tontonville Bagnolet,325,95 avenue Gallieni,Hotel
37,Noun Tea,364,235 rue Etienne Marcel,Bagel Shop
37,McDonald's,652,67 boulevard Davout,Burger Joint
37,Amela,445,268 rue de Paris,Restaurant
37,Anatolie,458,252 rue de Paris,Turkish Restaurant
37,Cafe Carrel,584,19 rue Armand Carrel,Bar
37,Chicken's King,631,69 boulevard Davout,Fast Food Restaurant
37,McDonald's,837,49 rue Belgrand,Burger Joint
37,Le Tramway,671,209 boulevard Davout,Pub
37,Sushi 14,714,22 rue Saint Blaise 75020,Japanese Restaurant
37,Events Cafe,725,79 rue de la République,Salad Restaurant
37,Les Rêveuses,725,15 rue Saint Blaise,Bistro
37,McDonald's,788,McDonald's C.Cial AUCHAN BEL-EST,Burger Joint
37,Alwarda,770,57 rue du Volga,Restaurant
37,La Lorraine,783,143 rue de Paris,Bar
37,L'Escale de l'Auberge,783,178 rue de Bagnolet,Fast Food Restaurant
37,La Croissanterie,784,28 avenue du Général de Gaulle,Bakery
37,Best Chicken House,791,105 rue des Pyrénées PARIS 20 75020,Restaurant
37,Pizza maya Feu de Bois,799,Bagnolet Neuf Trois Mec,Pizzeria
37,Pizza O'Clock,820,74 rue des Pyrénées,Pizzeria
37,Bar à vin Chouette,829,87 rue des Pyrénées,Bistro
37,Au Petit Bamako,836,108 rue de Bagnolet,African Restaurant
37,Bistrot Valentine,847,108 rue de Bagnolet,Bistro
37,Au Bout du Monde,931,54 rue des Pyrénées,Fast Food Restaurant
37,Virak Thaï,951,19 rue Belgrand,Thai Restaurant
37,Tough Burger,954,7 rue de Valmy,Burger Joint
37,Le Provençal,973,94 rue des Grands Champs,French Restaurant
37,Le Chicken,1013,77 rue d'Avron,Fast Food Restaurant
37,Médina Café,292,105 avenue Galliéni,Café
37,Cafétéria de la Fonderie,361,80 rue Jules Ferry,Adult Education
37,Le Boeuf A Six Pattes,370,235 place Étienne Marcel,Restaurant
37,Mila,496,2 rue Paul Bert,Restaurant
37,Palais Food,524,222 rue de Paris,French Restaurant
37,Almouna,553,205 rue de Paris,Fast Food Restaurant
37,Number One,615,198 rue de Paris,Restaurant
37,Noo Wok,620,96 rue de la Fraternité,Restaurant
37,M sila d'avron,659,141 rue d'Avron,Fast Food Restaurant
37,Mahira S.A.R.L.,772,13 rue Saint Blaise,Restaurant
37,Gallieni,780,85 avenue Gallieni,Fast Food Restaurant
38,KFC,454,29 Bis boulevard Gabriel Péri,Fried Chicken Joint
38,Chidori Maji,320,78 avenue du Général de Gaulle,Pizzeria
38,Burger King,328,avenue du Général de Gaulle,Burger Joint
38,Courtepaille,553,1 rue Jules Ferry,Fast Food Restaurant
38,La Criée,672,29 rue Jules Ferry,Fast Food Restaurant
38,Five Guys Rosny 2,317,Centre Commercial Rosny 2,Burger Joint
38,Nespresso,96,avenue du Général de Gaulle,Café
38,Pizza Del Arte,320,Centre Commercial Régional Rosny II,Pizzeria
38,Air Bagels,210,186 avenue du Général de Gaulle,Bagel Shop
38,Rosny Wok,466,1 rue Gustave Eiffel,BBQ Joint
38,Chez Zao,242,avenue Gen de Gaulle 2 Centre Commercial Rosny 2,Chinese Restaurant
38,Yogurt Factory,248,2 avenue du Général de Gaulle,Restaurant
38,Homarus,308,3 allée Gabriel Zirnhelt,Seafood Restaurant
38,Obrigado Rodizio,342,13 allée Gabriel Zirnhelt,Brazilian Restaurant
38,Fresh And Pop,375,15 allée Gabriel Zirnhelt,Burger Joint
38,Indigo,375,9 avenue du Général de Gaulle,Salad Restaurant
38,Flunch Rosny 2,398,C.Cial Rosny Ii avenue du Gral Leclerc,Café
38,Gujarat Palace,521,3 rue Jean Mermoz,Restaurant
38,McDonald's,573,47 boulevard Gabriel Pèri,Burger Joint
38,Flunch Rosny,631,avenue du Général Leclerc,Restaurant
38,Five Guys Rosny 2,631,avenue Général de Gaulle,Restaurant
38,Ristorante Del Arte Rosny,699,27 rue Jules Ferry,Pizzeria
38,Rosny Drive,713,190 avenue du Général de Gaulle,Fast Food Restaurant
38,Brasserie de Rosny,718,186 centre commercial ROSNY 2,Restaurant
38,Maisons du Monde Rosny-sous-Bois,728,Centre commercial Rosny 2,Buffet
38,Chez Vergile,744,1 avenue du Général de Gaulle,Bistro
38,Royal Tokyo,771,14 rue Richard Gardebled,Brasserie
38,Chiken Rosny Centre,771,"1 et 3, 1 rue des Berthauds",Fast Food Restaurant
38,Subway,782,16 rue de Lisbonne,Sandwich Spot
38,Domus Cucine,783,16 rue de Lisbonne,Restaurant
38,Ristorante Del Arte Rosny 2,784,Centre Commercial Régional Rosny II,Pizzeria
38,Efes,785,6 rue Richard Gardebled,Pizzeria
38,Gelateria Verdi,822,1 rue du Général Gallieni,Pizzeria
38,El Rancho,827,rue du Général de Gaulle,Mexican Restaurant
38,Guestlive Restaurant,831,36 rue Marcel Dassault,Restaurant
38,Paradise Cafe,881,15 place Carnot,Bar
38,Black and white chicha,896,6 place Carnot,Café
38,New Steak House,896,235 rue de Brement,Halal Restaurant
38,Le Nanteuil,900,12 rue Raspail,Brasserie
38,Virtuality Planet,980,58 rue de Neuilly,Restaurant
38,L'Auberge du Golf,993,12 rue Raspail,Restaurant
38,Del Arte,106,2 avenue du G\u00e9n\u00e9ral de Gaulle,Italian Restaurant
38,Onyxia,142,avenue du Général de Gaulle,Fast Food Restaurant
38,Restaurant Shalimar Indien et Pakistanais,362,7-11 allée Gabriel Zirnhelt,Indian Restaurant
38,aux 3 Freres,424,rue Philibert Hoffmann,Restaurant
38,Alinéa,482,5 rue Lisbonne,Landscaper and Gardener
38,A.C.B,504,6 rue Philibert Hoffmann,Pizzeria
38,La Dune,576,186 avenue du Général de Gaulle,Restaurant
38,El Rancho Rosny,576,Centre Commercial Rosny 2,Restaurant
38,Rosny Sud,631,27 rue Jules Ferry,French Restaurant
39,Mamiche,115,45 rue Condorcet,Bakery
39,KBCafeshop,338,"53 avenue Trudaine, 9e",Coffee Shop
39,Le Trianon,367,"80 boulevard de Rochechouart, 18e",Concert Hall
39,Billili,360,136 rue du Faubourg Poissonnière,Wine Bar
39,La Cure Gourmande,416,8 rue de Steinkerque,Bakery
39,Piccola Toscana,297,10 rue Rochambeau,Brazilian Restaurant
39,Caillebotte,454,"8 rue Hippolyte Lebas, Paris",Bistro
39,Corso,215,10 avenue Trudaine,French Restaurant
39,Abri Soba,541,"10 rue Saulnier, 9e",Soba Restaurant
39,Maison Georges Larnicol,480,7 rue de Steinkerque,Fast Food Restaurant
39,Brasserie Bellanger,370,140 rue du Faubourg Poissonnière,Brasserie
39,Pain Pain,563,88 rue des Martyrs,Bakery
39,Buvette Gastrothèque,559,"28 rue Henry Monnier, 9e",Bistro
39,La Compagnie du Café,570,19 rue Notre Dame de Lorette,Café
39,Le Bon Georges,634,"45 rue Saint-Georges, 9e",Bistro
39,Dumbo,638,64 rue Jean-Baptiste Pigalle,Burger Joint
39,El Nopal Taqueria,687,5 rue Duperré,Taco Restaurant
39,Juste,730,48 rue Laffitte,Seafood Restaurant
39,Marlusse et Lapin,750,14 rue Germain Pilon,Bar
39,BREIZH Café | La Crêpe Autrement,639,93 rue des Martyrs,Creperie
39,Bouillon Pigalle,649,22 boulevard de Clichy,French Restaurant
39,Pink Mamma,814,20bis rue de Douai,Italian Restaurant
39,Al Caratello,902,5 rue Audran,Pizzeria
39,Les Gouttes de Dieu,853,8 rue Rossini,Wine Bar
39,La Boite aux Lettres,931,108 rue Lepic,Bistro
39,Grenouilles,839,55 rue du Chevalier de la Barre,Deli
39,Pret A Manger,624,45 rue la Fayette,Sandwich Spot
39,Acà,790,48 boulevard de Clichy,Mexican Restaurant
39,Biscuiterie de Montmartre,868,16 rue Norvins,Bakery
39,Dumbo,905,14 rue des Petites Ecuries,Burger Joint
39,Café Tabac,821,1 bis rue Ravignan,Café
39,Les Petits Mitrons,1013,26 rue Lepic,Bakery
39,La Comète,784,"19 rue du Faubourg Montmartre, 19",Bistro
39,NENI Paris,709,12 boulevard de Denain,Israeli Restaurant
39,Kozy,666,46 rue la Fayette,Café
39,Dulcinea,977,41 rue Pierre Fontaine,Pizzeria
39,L'Anvers du Décor,460,"32 bis, rue d'Orsel",Bistro
39,La Villa des Abbesses,974,61 rue des Abbesses,Fast Food Restaurant
39,La Bahianaise,857,85 Bis boulevard de Magenta,Brazilian Restaurant
39,Aux Noctambules,665,24 boulevard de Clichy,Dive Bar
39,Chipotle Mexican Grill,928,18-20 boulevard Montmartre,Fast Food Restaurant
39,Brasserie Barbès,568,"2 boulevard Barbès, 18e",Brasserie
39,Le Relais Gascon,641,6 rue des Abbesses,Brasserie
39,Le Consulat,892,18 rue Norvins,Coffee Shop
39,Carton Bio,693,6 boulevard de Denain,Bakery
39,Espace Dalí,830,"11 rue Poulbot, 18e",Art Museum
39,Le Poulbot,879,3 rue Poulbot,French Restaurant
39,La Maison Rose,991,1–15 rue de l'Abreuvoir,Brasserie
39,Bouillon Chartier,895,7 rue du Faubourg Montmartre,Bistro
39,L'Hélice Bar,499,50 rue d'Orsel,Bar
40,Au Bon Coin,376,21 rue de la Collégiale,French Restaurant
40,Cave la Bourgogne,426,"144 rue Mouffetard, 5e",Wine Bar
40,Sadaharu Aoki,296,56 boulevard de Port Royal,Bakery
40,Mavrommatis,596,42 rue Daubenton,French Restaurant
40,Chez Gladines,755,30 rue des cinq Diamants,Basque Restaurant
40,Dealer de Café,752,73 rue Mouffetard,Coffee Shop
40,L'ile aux Singes,533,57 rue Corvisart,French Restaurant
40,Au P'tit Grec,824,68 rue Mouffetard,Fast Food Restaurant
40,Verse Toujours,376,3 avenue des Gobelins,Brasserie
40,Salon de thé de la Grande Mosquée de Paris (Salon de Thé de la Grande Mosquée de Paris),864,39 rue Geoffroy Saint-Hilaire,Coffee Shop
40,Grande Galerie de l'Evolution (Grande Galerie de l'évolution),924,"36 rue Geoffroy-St-Hilaire, 5e",Science Museum
40,Cantinella,767,30 rue du Faubourg Saint-Jacques,Pizzeria
40,Académie de la Bière,808,"88 Bis, boulevard de Port Royal",Beer Bar
40,Bioburger,417,54 avenue des Gobelins,Burger Joint
40,Tourn'Bride,631,104 rue Mouffetard rue de la Poste,Bar
40,Comme au Vietnam,903,195 avenue de Choisy,Vietnamese Restaurant
40,R'Yves,741,17 boulevard Saint-Jacques,Brasserie
40,Le Temps des Cerises,869,"18-20 rue de la Butte aux Cailles, 13e",Fast Food Restaurant
40,La Fût Gueuze,716,"24 rue Dumeril, 13e",Dive Bar
40,Le Cristal,908,96 boulevard de Port-Royal,French Restaurant
40,The Wall,996,51 rue Lacépède,Beer Bar
40,Café Premier,122,17 boulevard Arago,Coffee Shop
40,L'Alouette,501,18-24 rue du Champ de l'Alouette,Bar
40,Tang Gourmet,845,188 avenue de Choisy,Chinese Restaurant
40,McDonald's,877,30 avenue d'Italie,Burger Joint
40,Simone,50,"33 boulevard Arago, 13e",Bistro
40,Subway,786,10 avenue d'Italie,Deli
40,O'Jules,700,2 rue Bobillot,French Restaurant
40,La Traversée de Paris,761,45 rue Poliveau,Sports Bar
40,Senzu,180,24 boulevard de Port-Royal,Japanese Restaurant
40,Le Cam40,196,40 boulevard Arago,French Restaurant
40,Tra Amici,270,110 rue Léon-Maurice Nordmann,Brasserie
40,Florina,345,47 boulevard de Port-Royal,French Restaurant
40,McDonald's,197,"McDonald's les gobelins, 2 boulevard Arago",Burger Joint
40,Bistro Romain,477,64 avenue des Gobelins,Fast Food Restaurant
40,Solstice,564,45 rue Claude Bernard,Restaurant
40,Universal food,564,70 boulevard Claude Bernard,Fast Food Restaurant
40,McDonald's,802,211-213 boulevard Vincent Auriol,Burger Joint
40,Le Mirbel,649,4 rue de Mirbel,Bar
40,Urfa Kebab,669,31 boulevard Auguste Blanqui,Fast Food Restaurant
40,Osaka Sushi,670,37 boulevard Auguste Blanqui,Sushi Restaurant
40,Chez Nenesse,883,23 rue de la Butte aux Cailles,French Restaurant
40,Paris French Cantine,693,8 rue du Père Guerin,Fast Food Restaurant
40,Ribass-Restaurant Libonais,713,180 rue Jeanne d'Arc,Lebanese Restaurant
40,Toyotomy,719,54 rue de la Santé,Sushi Restaurant
40,Toranj,777,287 rue Saint-Jacques,Persian Restaurant
40,Le Val Royal,551,93 boulevard de Port-Royal,Café
40,Grand Mosque of Paris (Grande Mosquée de Paris),860,2 bis place du Puits de l’Ermite,Mosque
40,Bistrot le Verlaine,868,47 rue Bobillot,Café
40,Centre Mandapa,912,6 rue Wurtz 13th,Concert Hall
41,La Fabrica,596,81 rue d'Alésia,Pizzeria
41,Il Far'Niente,232,14 rue Paul Fort,Italian Restaurant
41,La Quincaillerie Générale,732,4-6 place Émile Cresp,French Restaurant
41,Les Vendanges,404,40 rue Friant,French Restaurant
41,Le Verre Siffleur,599,73 rue d'Alésia,Bistro
41,Burger King,747,78-80 avenue du Général Leclerc,Burger Joint
41,Assanabel,814,6 rue d'Alésia,Lebanese Restaurant
41,Café Chinchin,614,25 avenue Reille,Bar
41,Auto Passion Café,267,"197 boulevard Brune, 14e",Restaurant
41,Les Jardins Contini,834,49 avenue du Général Leclerc,Pizzeria
41,Kazoku,506,105 rue de la Tombe Issoire,Japanese Restaurant
41,Sushi Alésia,739,34 rue BÃ zout,Fast Food Restaurant
41,Kakdougui,866,55 rue du Couedic,French Restaurant
41,Poinçon,305,124 avenue du Général Leclerc,French Restaurant
41,Crêperie Parisienne,672,70 avenue Jean Moulin,Restaurant
41,Bistrot 32,442,32 boulevard Jourdan,Pizzeria
41,Paris Orléans,184,129 avenue du Général Leclerc,Coffee Shop
41,Le Corentin,142,104 boulevard Jourdan 75014,Brasserie
41,Les Jardins de Paul'ha,227,57 rue du Père Corentin,Bakery
41,Le Beaujolais,588,28 rue de Barbès,Fast Food Restaurant
41,Chez Janny,260,44 rue Beaunier,Japanese Restaurant
41,Au Réveil Samaritain,1413,3 boulevard Saint Jacques,Café
41,Wander by Paris,274,47 / 49 rue du père Corentin,Restaurant
41,L'Express d'Orleans,283,128 avenue du Général Leclerc,Restaurant
41,Bona Suzy,311,9 rue Poirier de Narçay,African Restaurant
41,La Bouffarde,390,177 boulevard Brune,Bar
41,La Sarrette,426,1 rue Alphonse Daudet,Sports Bar
41,Hokkaido 168,481,7 rue Danton,Asian Restaurant
41,Yakigushi,507,42 avenue Henri Ginoux,Japanese Restaurant
41,Meiji Shanghai,543,5-7 villa du Cadran Solaire,Chinese Restaurant
41,Boucherie Traiteur Alésia,550,1 rue Friant,Fried Chicken Joint
41,Au Temps Passé,559,108 rue d'Alesia 75014,Café
41,Le Vouvray,572,22 avenue Jean Moulin,Bar
41,Sixty3,620,63 avenue Aristide Briand,Halal Restaurant
41,Tokyo Yaki,636,rue Couche,Japanese Restaurant
41,Kebab Alésia,683,37 rue d'Alésia,Kebab Restaurant
41,Chez An,718,41 rue Bezout,Vietnamese Restaurant
41,Palais d'Istanbul,724,63 avenue Henri Ginoux,Kebab Restaurant
41,Pizza Gigi,725,"33 bis, rue Bezout",Pizzeria
41,Restaurant Hippo Paris,735,80 avenue Général Leclerc,Restaurant
41,Street Bangkok Alésia,753,76 avenue du Général Leclerc,Thai Restaurant
41,Le Rétro,769,49 avenue Lénine,Bar
41,Caisse Nationale des Allocations Familiales,773,32 avenue de la Sibelle,Government Building
41,Le Florissant,813,3 rue Bezout,Asian Restaurant
41,Le Perroquet,817,56 rue des Plantes,Sports Bar
41,Le Fontenoy,884,108 rue d'Alesia,Restaurant
41,Joayo Alesia,915,7 ter rue d'Alésia,Korean Restaurant
41,Le Comptoir,919,18 avenue René Coty,Café
41,Le Titi Touareg,932,92 avenue Henri Ginoux,Brasserie
41,McDonald's,671,McDonald's Alèsia 71 avenue du Gènèral Leclerc,Burger Joint
42,Daroco,89,"6 rue Vivienne, 2e",Italian Restaurant
42,Willi's Wine Bar,187,13 rue des Petits Champs,Wine Bar
42,Pizzeria Popolare,233,111 rue Réaumur,Pizzeria
42,Kei,339,5 rue du Coq-Héron,French Restaurant
42,Kodawari Ramen,438,12 rue de Richelieu,Ramen Restaurant
42,Comptoir de la Gastronomie,458,"34 rue Montmartre, 1er",French Restaurant
42,Stohrer,513,"51 rue Montorgueil, 2e",Bakery
42,Café Verlet,593,256 rue Saint-Honoré,Café
42,Café Kitsuné Louvre,495,2 place André Malraux,Coffee Shop
42,Loulou,699,107 rue de Rivoli,French Restaurant
42,Louvre Museum (Musée du Louvre),766,99 rue de Rivoli,Museum
42,Rivié,550,30-32 rue du Sentier,Hotel Bar
42,Cédric Grolet Opéra,538,35 avenue de l’Opéra,Bakery
42,L'Escargot Montorgueil,567,38 rue Montorgueil 1er,French Restaurant
42,Pret A Manger,604,34-36 rue du Louvre,Sandwich Spot
42,Laï-Laï Ken (Laï-Laï Ken 来々軒),419,7 rue Sainte-Anne,Ramen Restaurant
42,Le Fumoir,755,"6 rue de l’Amiral de Coligny, 1er",French Restaurant
42,Taverne Kronembourg,544,24 boulevard des Italiens,Brasserie
42,Sofitel Le Scribe Paris Opéra,870,1 rue Scribe,French Restaurant
42,Bar Vendôme,881,15 place Vendôme,French Restaurant
42,Bo&Mie,724,91 rue de Rivoli,Bakery
42,Café Marly,703,"93 rue de Rivoli, 1er",Café
42,Le Café de la Régence,597,167 rue Saint-Honoré,Bistro
42,Café de la Paix,752,5 place de l'Opéra,French Restaurant
42,Abri Soba,915,"10 rue Saulnier, 9e",Soba Restaurant
42,Partisan Cafe Artisanal,961,36 rue de Turbigo,Coffee Shop
42,Café Père & Fils,286,85 rue Montmartre,French Restaurant
42,Café RUC,592,159 rue Saint Honor\u00e9,Coffee Shop
42,Angelina,909,226 rue de Rivoli,Coffee Shop
42,Bar 8,974,251 rue Saint-Honoré,Hotel Bar
42,Foujita,565,41 rue Saint Roch,Brasserie
42,Dalmata,719,8 rue Tiquetonne 75002,Pizzeria
42,LV Café,979,2 rue du Pont Neuf,Café
42,CoCo,808,Palais Garnier,French Restaurant
42,Le Café Richelieu,701,Musée du Louvre,Café
42,Ristorante National,941,243 rue Saint-Martin,Italian Restaurant
42,Langosteria,955,8 quai du Louvre,Seafood Restaurant
42,Ferdi,1009,32 rue du mont Thabor,Burger Joint
42,Bouillon Chartier,555,7 rue du Faubourg Montmartre,Bistro
42,Le Tout,950,Cheval Blanc,Brasserie
42,El&N,890,40 boulevard Haussman,Café
42,Qasti Chawarma And Grill,993,214 rue Saint-Martin,Shawarma Restaurant
42,Brasserie Dubillot,835,222 rue Saint-Denis,Brasserie
42,Kong,910,"1 rue du Pont Neuf, 1er",Lounge
42,Kozy,855,46 rue la Fayette,Café
42,La Brasserie du Louvre,578,1 place André Malraux,"Cafe, Coffee, and Tea House"
42,L'Entracte,784,1 rue Auber,Brasserie
42,La Rotonde St. Honoré,638,10 rue des Pyramides,Café
42,La Pâtisserie du Meurice par Cédric Grolet,938,6 rue de Castiglione,Bakery
42,Sapporo,627,276 rue Saint Honoré,Ramen Restaurant
43,Khun Akorn,434,8 avenue de Taillebourg,Thai Restaurant
43,L'Églantine,553,21 rue Fabre d'Eglantine,French Restaurant
43,Le Chardenoux,616,"1 rue Jules Vallès, 11e",French Restaurant
43,Bistrot Paul Bert,614,"18 rue Paul Bert, 11e",Bistro
43,Le Bouillon Belge,442,6 rue Planchat,Beer Bar
43,L'Abribus,737,56 rue de Bagnolet,Restaurant
43,La Belle Équipe,842,92 rue de Charonne,Bar
43,Clamato,939,"80 rue de Charonne, Paris",Seafood Restaurant
43,Septime,932,"80 rue de Charonne, 11e",French Restaurant
43,Automne,860,11 rue Richard Lenoir,French Restaurant
43,Bluebird,846,12 rue Saint Bernard,Cocktail Bar
43,Nouille,682,1 rue Faidherbe,Chinese Restaurant
43,Le Piston Pélican,580,15 rue de Bagnolet,Bar
43,COMETS · Café & disques,600,38 rue Léon Frot,Café
43,VG Pâtisserie,996,123 boulevard Voltaire,Bakery
43,Osteria Ferrara,736,7 rue du Dahomey,Brasserie
43,Chez Prosper,513,7 avenue du Trône,Bar
43,Royal VI Nation,299,7 place de la Nation,Bar
43,L'Echoppe de Paris -Charonne,453,16 rue Léon Frot,Burger Joint
43,La Pâtisserie By Cyril Lignac,610,24 rue Paul Bert,Bakery
43,Nomade café,623,8 rue Paul Bert,Coffee Shop
43,Waly-Fay,880,6 rue Godefroy Cavaignac 11E,African Restaurant
43,Tapisserie,993,65 rue de Charonne,Dessert Shop
43,L'office,536,148 boulevard de Charonne,Café
43,Paris Polska,550,42 rue des Vignoles,Eastern European Restaurant
43,Little Hanoï,796,9 rue de mont-Louis,Vietnamese Restaurant
43,Le Patio,890,47 cours de Vincennes,Pizzeria
43,Q Bar,968,50 rue de la Folie Regnault,Bar
43,Les Blouses Blanches,769,186 rue du Faubourg Saint-Antoine,Bar
43,Café Mirabelle,954,16 rue de la Vacquerie,Café
43,Burger King,558,4 avenue du Trône,Fast Food Restaurant
43,Vin et Marée,246,276 boulevard Voltaire,Brasserie
43,Subway,835,85 rue de Reuilly,Sandwich Spot
43,Les Ogres,166,253 boulevard Voltaire,Brasserie
43,La Casbah,923,18-20 rue de la Forge Royale,Bar
43,Pizzéria de Venise,304,"58 bis, rue de Montreuil",Pizzeria
43,Mémère Louise,323,299 rue du Faubourg Saint Antoine,French Restaurant
43,Le Rouge Limé,646,167 boulevard Voltaire,Fast Food Restaurant
43,Ty Louis,407,240 rue du Faubourg Saint-Antoine,Breton Restaurant
43,Sushi Like,417,1 rue Léon Frot,Sushi Restaurant
43,Come Prima,426,76 rue Alexandre Dumas,Pizzeria
43,Le Nouveau Carillon,479,97 avenue Philippe Auguste,Restaurant
43,Bonjour Madame,484,40 rue de Montreuil,Bar
